Type,Definition,Name,Address,Lat,Lon,Kana,Ward,WardCode
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,生麦小学校,神奈川県横浜市鶴見区生麦四丁目15-1,35.49547584,139.6710972,ナマムギショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,豊岡小学校,神奈川県横浜市鶴見区豊岡町27-1,35.51239349,139.6750827,トヨオカショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,鶴見小学校,神奈川県横浜市鶴見区鶴見中央三丁目19-1,35.50899783,139.6838254,ツルミショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,潮田小学校,神奈川県横浜市鶴見区向井町3丁目82-1,35.50652713,139.6899645,ウシオダショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,下野谷小学校,神奈川県横浜市鶴見区下野谷町2丁目49,35.50049298,139.6816234,シタノヤショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,市場小学校,神奈川県横浜市鶴見区元宮一丁目13-1,35.52290962,139.6829518,イチバショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,平安小学校,神奈川県横浜市鶴見区平安町2丁目9-1,35.51222005,139.6920299,ヘイアンショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,末吉小学校,神奈川県横浜市鶴見区上末吉一丁目9-1,35.52498786,139.6694627,スエヨシショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上末吉小学校,神奈川県横浜市鶴見区上末吉五丁目24-1,35.53397133,139.6622135,カミスエヨシショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,下末吉小学校,神奈川県横浜市鶴見区下末吉二丁目25-6,35.52262994,139.6749124,シモスエヨシショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,旭小学校,神奈川県横浜市鶴見区北寺尾四丁目25-1,35.51593777,139.6548356,アサヒショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,東台小学校,神奈川県横浜市鶴見区東寺尾東台12-1,35.50347728,139.6643319,ヒガシダイショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,岸谷小学校,神奈川県横浜市鶴見区岸谷一丁目6-1,35.49375745,139.6620769,キシヤショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,矢向小学校,神奈川県横浜市鶴見区矢向三丁目8-1,35.5332475,139.6793582,ヤコウショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,入船小学校,神奈川県横浜市鶴見区浜町1丁目1-1,35.5008709,139.692913,イリフネショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,寺尾小学校,神奈川県横浜市鶴見区東寺尾五丁目19-1,35.5039221,139.6575724,テラオショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,汐入小学校,神奈川県横浜市鶴見区汐入町2丁目36,35.49865566,139.6879339,シオイリショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,馬場小学校,神奈川県横浜市鶴見区馬場七丁目20-1,35.50981396,139.6443132,ババショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,駒岡小学校,神奈川県横浜市鶴見区駒岡三丁目14-1,35.5286923,139.6547874,コマオカショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,獅子ケ谷小学校,神奈川県横浜市鶴見区獅子ケ谷一丁目19-1,35.51698934,139.6510219,シシガヤショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上寺尾小学校,神奈川県横浜市鶴見区馬場三丁目21-21,35.50732575,139.6541116,カミテラオショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,新鶴見小学校,神奈川県横浜市鶴見区江ケ崎町2-1,35.53267872,139.6770859,シンツルミショウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,市場中学校,神奈川県横浜市鶴見区市場下町1-1,35.51482949,139.6836623,イチバチュウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,矢向中学校,神奈川県横浜市鶴見区矢向一丁目8-24,35.52893886,139.6752097,ヤコウチュウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,鶴見中学校,神奈川県横浜市鶴見区鶴見中央三丁目14-1,35.50959807,139.6846885,ツルミチュウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,末吉中学校,神奈川県横浜市鶴見区下末吉六丁目13-1,35.52290188,139.6641991,スエヨシチュウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,寺尾中学校,神奈川県横浜市鶴見区北寺尾三丁目13-1,35.51969366,139.6591753,テラオチュウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,生麦中学校,神奈川県横浜市鶴見区岸谷二丁目1-1,35.49356923,139.6596085,ナマムギチュウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,潮田中学校,神奈川県横浜市鶴見区向井町4丁目83,35.50639664,139.6916931,ウシオダチュウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,寛政中学校,神奈川県横浜市鶴見区寛政町23-1,35.50168132,139.6997778,カンセイチュウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上の宮中学校,神奈川県横浜市鶴見区上の宮一丁目26-33,35.51221996,139.6390638,カミノミヤチュウガッコウ,鶴見区,01
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,三ツ沢小学校,神奈川県横浜市神奈川区三ッ沢中町4-17,35.47595792,139.6085961,ミツザワショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,青木小学校,神奈川県横浜市神奈川区桐畑17,35.47351973,139.6259811,アオキショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,二谷小学校,神奈川県横浜市神奈川区平川町11-1,35.48040516,139.6287013,フタツヤショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,幸ケ谷小学校,神奈川県横浜市神奈川区幸ケ谷1-1,35.47157266,139.6308464,コウガヤショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,浦島小学校,神奈川県横浜市神奈川区浦島丘16,35.48416099,139.636977,ウラシマショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,子安小学校,神奈川県横浜市神奈川区新子安一丁目24-1,35.48832367,139.65289,コヤスショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,白幡小学校,神奈川県横浜市神奈川区白幡上町11-1,35.49164173,139.6320119,シラハタショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,神橋小学校,神奈川県横浜市神奈川区六角橋二丁目34-19,35.4897724,139.6210148,カミハシショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,池上小学校,神奈川県横浜市神奈川区菅田町1393,35.49643064,139.586101,イケウエショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,西寺尾小学校,神奈川県横浜市神奈川区西寺尾二丁目5-1,35.49750991,139.6454061,ニシテラオショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,西寺尾第二小学校,神奈川県横浜市神奈川区西寺尾二丁目15-1,35.49923319,139.6469272,ニシテラオダイニショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,大口台小学校,神奈川県横浜市神奈川区大口仲町460,35.49575931,139.6377354,オオグチダイショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,斎藤分小学校,神奈川県横浜市神奈川区斎藤分町34-1,35.48217772,139.6233438,サイトウブンショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,神奈川小学校,神奈川県横浜市神奈川区東神奈川二丁目35-1,35.4776585,139.6359493,カナガワショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,神大寺小学校,神奈川県横浜市神奈川区神大寺三丁目34-1,35.48769413,139.6091407,カンダイジショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,中丸小学校,神奈川県横浜市神奈川区神大寺三丁目17-1,35.48198042,139.6029046,ナカマルショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,羽沢小学校,神奈川県横浜市神奈川区羽沢町935,35.48837266,139.5873953,ハザワショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,菅田小学校,神奈川県横浜市神奈川区菅田町674,35.49633885,139.5778592,スゲタショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南神大寺小学校,神奈川県横浜市神奈川区神大寺二丁目9-16,35.48519816,139.6120664,ミナミカンダイジショウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,栗田谷中学校,神奈川県横浜市神奈川区栗田谷3-1,35.47737381,139.6243639,クリタヤチュウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,浦島丘中学校,神奈川県横浜市神奈川区白幡東町27-1,35.48623775,139.6411806,ウラシマオカチュウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,錦台中学校,神奈川県横浜市神奈川区西寺尾三丁目10-1,35.49641709,139.6508657,ニシキダイチュウガッコウ,神奈川区,02
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,東小学校,神奈川県横浜市西区東ケ丘59,35.44344954,139.6239859,ヒガシショウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,稲荷台小学校,神奈川県横浜市西区藤棚町2丁目220,35.449122,139.61232,イナリダイショウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,西前小学校,神奈川県横浜市西区中央二丁目27-7,35.45365358,139.6154953,ニシマエショウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,平沼小学校,神奈川県横浜市西区平沼二丁目11-36,35.45749416,139.6155449,ヒラヌマショウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,宮谷小学校,神奈川県横浜市西区宮ケ谷6-7,35.46645575,139.6089138,ミヤガヤショウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,戸部小学校,神奈川県横浜市西区伊勢町2丁目115,35.45297029,139.6217915,トベショウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,一本松小学校,神奈川県横浜市西区西戸部町1丁目115,35.44689116,139.6190347,イッポンマツショウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,浅間台小学校,神奈川県横浜市西区浅間町3丁目237,35.46175721,139.6059119,センゲンダイショウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,岡野中学校,神奈川県横浜市西区岡野二丁目14-1,35.46182449,139.6117355,オカノチュウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,西中学校,神奈川県横浜市西区西戸部町3丁目286,35.45214874,139.6184975,ニシチュウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,老松中学校,神奈川県横浜市西区老松町27,35.447972,139.6244036,オイマツチュウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,軽井沢中学校,神奈川県横浜市西区北軽井沢24,35.46897079,139.6094111,カルイザワチュウガッコウ,西区,03
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,本町小学校,神奈川県横浜市中区花咲町3丁目86,35.45061431,139.6285715,ホンチョウショウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,山元小学校,神奈川県横浜市中区山元町3丁目152,35.42780801,139.6381045,ヤマモトショウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,元街小学校,神奈川県横浜市中区山手町36,35.43620779,139.6489516,モトマチショウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,北方小学校,神奈川県横浜市中区諏訪町29,35.43612522,139.6536771,キタガタショウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,大鳥小学校,神奈川県横浜市中区本牧町1丁目251,35.42723406,139.6566611,オオトリショウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,間門小学校,神奈川県横浜市中区本牧間門29-1,35.41771324,139.6552659,マカドショウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,立野小学校,神奈川県横浜市中区立野76,35.42712486,139.6450846,タテノショウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,本牧南小学校,神奈川県横浜市中区本牧元町44-1,35.41630108,139.6685048,ホンモクミナミショウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,本牧小学校,神奈川県横浜市中区本牧和田5-1,35.42453268,139.6622371,ホンモクショウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,横浜吉田中学校,神奈川県横浜市中区羽衣町3丁目84,35.44256002,139.6330207,ヨコハマヨシダチュウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港中学校,神奈川県横浜市中区山下町241,35.4412565,139.6430811,ミナトチュウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,仲尾台中学校,神奈川県横浜市中区仲尾台23,35.42575487,139.6449876,ナカオダイチュウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,みなと総合高等学校,神奈川県横浜市中区山下町231,35.44168493,139.6422965,ミナトソウゴウコウトウガッコウ,中区,04
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南吉田小学校,神奈川県横浜市南区高根町2丁目14,35.43643548,139.6266216,ミナミヨシダショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,石川小学校,神奈川県横浜市南区中村町1丁目66,35.43409613,139.6356901,イシカワショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,中村小学校,神奈川県横浜市南区中村町4丁目269-1,35.43270029,139.626015,ナカムラショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,日枝小学校,神奈川県横浜市南区山王町5丁目31,35.43541872,139.6166916,ヒエショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,蒔田小学校,神奈川県横浜市南区蒔田町1020,35.42568769,139.6131654,マイタショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,大岡小学校,神奈川県横浜市南区大橋町3丁目49,35.42588602,139.6009023,オオオカショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,井土ケ谷小学校,神奈川県横浜市南区井土ケ谷上町2-1,35.43294346,139.5999055,イドガヤショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,永田小学校,神奈川県横浜市南区永田北二丁目6-12,35.43544372,139.591777,ナガタショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南太田小学校,神奈川県横浜市南区南太田一丁目17-1,35.43527497,139.6114278,ミナミオオタショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,太田小学校,神奈川県横浜市南区三春台42,35.44088129,139.6173433,オオタショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南小学校,神奈川県横浜市南区中里一丁目6-16,35.41892519,139.5990558,ミナミショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,六つ川小学校,神奈川県横浜市南区六ツ川三丁目4-12,35.4288321,139.5839226,ムツカワショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,藤の木小学校,神奈川県横浜市南区大岡四丁目10-1,35.41229915,139.6049033,フジノキショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,永田台小学校,神奈川県横浜市南区永田みなみ台6-1,35.43274406,139.5890777,ナガタダイショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,六つ川台小学校,神奈川県横浜市南区六ツ川三丁目65-9,35.42895542,139.580306,ムツカワダイショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,別所小学校,神奈川県横浜市南区別所六丁目3-1,35.4172759,139.5820876,ベッショショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,六つ川西小学校,神奈川県横浜市南区六ツ川二丁目156-1,35.42479659,139.5778148,ムツカワニシショウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,平楽中学校,神奈川県横浜市南区平楽1,35.43126797,139.6335758,ヘイラクチュウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,共進中学校,神奈川県横浜市南区東蒔田町1-5,35.432919,139.6167665,キョウシンチュウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南中学校,神奈川県横浜市南区六ツ川一丁目14,35.42673026,139.5969774,ミナミチュウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,蒔田中学校,神奈川県横浜市南区花之木町2-45,35.432152,139.6098066,マイタチュウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,六ツ川中学校,神奈川県横浜市南区六ツ川三丁目81-11,35.42914973,139.578633,ムツカワチュウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南が丘中学校,神奈川県横浜市南区別所三丁目6-1,35.41369687,139.5907955,ミナミガオカチュウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,永田中学校,神奈川県横浜市南区永田みなみ台7-1,35.43379101,139.5875851,ナガタチュウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,藤の木中学校,神奈川県横浜市南区大岡四丁目44-1,35.41080248,139.6062246,フジノキチュウガッコウ,南区,05
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,日野小学校,神奈川県横浜市港南区日野七丁目11-1,35.38731951,139.5798662,ヒノショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,永野小学校,神奈川県横浜市港南区上永谷二丁目21-10,35.40561918,139.5703279,ナガノショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,日下小学校,神奈川県横浜市港南区笹下三丁目9-1,35.39042558,139.6016241,ヒシタショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,桜岡小学校,神奈川県横浜市港南区大久保一丁目6-43,35.41212137,139.593563,サクラオカショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,南台小学校,神奈川県横浜市港南区港南五丁目6-1,35.39735804,139.5921585,ミナミダイショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,芹が谷小学校,神奈川県横浜市港南区芹が谷三丁目32-1,35.41521564,139.5738279,セリガヤショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,吉原小学校,神奈川県横浜市港南区日野二丁目20-40,35.39719111,139.5833274,ヨシハラショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,下永谷小学校,神奈川県横浜市港南区東永谷一丁目36-1,35.40847192,139.5815084,シモナガヤショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上大岡小学校,神奈川県横浜市港南区上大岡東三丁目11-1,35.40435206,139.6042387,カミオオオカショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,芹が谷南小学校,神奈川県横浜市港南区芹が谷四丁目22-1,35.41254032,139.5712171,セリガヤミナミショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,日限山小学校,神奈川県横浜市港南区日限山二丁目16-1,35.39381927,139.5598117,ヒギリヤマショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南台第一小学校,神奈川県横浜市港南区港南台六丁目7-1,35.370459,139.5873199,コウナンダイダイイチショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,日野南小学校,神奈川県横浜市港南区日野南六丁目35-1,35.37484775,139.561976,ヒノミナミショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,下野庭小学校,神奈川県横浜市港南区野庭町602,35.39332798,139.5713656,シモノバショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,相武山小学校,神奈川県横浜市港南区上永谷一丁目7-5,35.40236095,139.5807266,ソウブヤマショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,永谷小学校,神奈川県横浜市港南区下永谷五丁目48-15,35.41172653,139.5592782,ナガヤショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南台第二小学校,神奈川県横浜市港南区港南台五丁目4-1,35.37203375,139.5789913,コウナンダイダイニショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南台第三小学校,神奈川県横浜市港南区港南台二丁目14-1,35.37904314,139.5826517,コウナンダイダイサンショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,丸山台小学校,神奈川県横浜市港南区丸山台三丁目8-1,35.40105048,139.5685492,マルヤマダイショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,野庭すずかけ小学校,神奈川県横浜市港南区野庭町346-2,35.38785181,139.5749149,ノバスズカケショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,小坪小学校,神奈川県横浜市港南区港南台四丁目11-1,35.37598576,139.5740439,コツボショウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,上永谷中学校,神奈川県横浜市港南区上永谷四丁目12-14,35.40983155,139.5691756,カミナガヤチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南中学校,神奈川県横浜市港南区港南中央通6-1,35.40177062,139.5909625,コウナンチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,笹下中学校,神奈川県横浜市港南区港南五丁目8-1,35.39675867,139.5931215,ササゲチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,野庭中学校,神奈川県横浜市港南区野庭町630,35.38662178,139.570511,ノバチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,港南台第一中学校,神奈川県横浜市港南区港南台六丁目6-1,35.37146891,139.5865793,コウナンダイダイイチチュウガッコウ,港南区,06
地域防災拠点,被災した住民の避難生活の場所、情報受伝達、備蓄機能を備えた拠点です。,芹が谷中学校,神奈川県横浜市港南区芹が谷二丁目7-1,35.4173177,139.5744821,セリガヤチュウガッコウ,港南区,06
